Sexo	Nivel de formación alcanzado	Nacionalidad	Periodo	Total
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2021T1	69,98
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2020T4	76,45
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2020T3	79,75
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2020T2	75,64
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2020T1	75,66
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2019T4	78,90
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2019T3	77,78
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2019T2	73,93
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2019T1	70,64
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2018T4	78,35
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2018T3	79,97
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2018T2	76,83
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2018T1	75,37
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2017T4	77,22
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2017T3	76,11
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2017T2	79,13
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2017T1	76,16
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2016T4	77,34
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2016T3	75,55
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2016T2	81,93
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2016T1	79,65
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2015T4	79,35
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2015T3	77,96
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2015T2	79,68
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2015T1	77,56
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2014T4	72,64
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2014T3	73,26
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2014T2	79,57
Ambos sexos	Educación superior	Extranjera: Resto del mundo y apátrida	2014T1	80,78
Hombres	Total	Total	2022T3	64,19
Hombres	Total	Total	2022T2	63,73
Hombres	Total	Total	2022T1	63,53
Hombres	Total	Total	2021T4	63,65
Hombres	Total	Total	2021T3	64,31
Hombres	Total	Total	2021T2	63,59
Hombres	Total	Total	2021T1	62,74
Hombres	Total	Total	2020T4	63,30
Hombres	Total	Total	2020T3	63,44
Hombres	Total	Total	2020T2	61,35
Hombres	Total	Total	2020T1	63,63
Hombres	Total	Total	2019T4	64,24
Hombres	Total	Total	2019T3	64,46
Hombres	Total	Total	2019T2	64,42
Hombres	Total	Total	2019T1	63,99
Hombres	Total	Total	2018T4	64,45
Hombres	Total	Total	2018T3	64,86
Hombres	Total	Total	2018T2	64,62
Hombres	Total	Total	2018T1	64,29
Hombres	Total	Total	2017T4	64,57
Hombres	Total	Total	2017T3	65,04
Hombres	Total	Total	2017T2	64,70
Hombres	Total	Total	2017T1	64,62
Hombres	Total	Total	2016T4	64,80
Hombres	Total	Total	2016T3	65,26
Hombres	Total	Total	2016T2	65,21
Hombres	Total	Total	2016T1	65,25
Hombres	Total	Total	2015T4	65,37
Hombres	Total	Total	2015T3	65,90
Hombres	Total	Total	2015T2	65,84
Hombres	Total	Total	2015T1	65,66
Hombres	Total	Total	2014T4	65,95
Hombres	Total	Total	2014T3	66,02
Hombres	Total	Total	2014T2	65,86
Hombres	Total	Total	2014T1	65,48
Hombres	Total	Española	2022T3	62,12
Hombres	Total	Española	2022T2	61,38
Hombres	Total	Española	2022T1	61,21
Hombres	Total	Española	2021T4	61,49
Hombres	Total	Española	2021T3	62,09
Hombres	Total	Española	2021T2	61,49
Hombres	Total	Española	2021T1	60,79
Hombres	Total	Española	2020T4	61,13
Hombres	Total	Española	2020T3	61,27
Hombres	Total	Española	2020T2	59,39
Hombres	Total	Española	2020T1	61,47
Hombres	Total	Española	2019T4	62,01
Hombres	Total	Española	2019T3	62,34
Hombres	Total	Española	2019T2	62,22
Hombres	Total	Española	2019T1	61,80
Hombres	Total	Española	2018T4	62,32
Hombres	Total	Española	2018T3	62,83
Hombres	Total	Española	2018T2	62,59
Hombres	Total	Española	2018T1	62,36
Hombres	Total	Española	2017T4	62,55
Hombres	Total	Española	2017T3	63,14
Hombres	Total	Española	2017T2	62,71
Hombres	Total	Española	2017T1	62,66
Hombres	Total	Española	2016T4	62,93
Hombres	Total	Española	2016T3	63,39
Hombres	Total	Española	2016T2	63,22
Hombres	Total	Española	2016T1	63,30
Hombres	Total	Española	2015T4	63,44
Hombres	Total	Española	2015T3	63,96
Hombres	Total	Española	2015T2	63,99
Hombres	Total	Española	2015T1	63,90
Hombres	Total	Española	2014T4	64,12
Hombres	Total	Española	2014T3	64,12
Hombres	Total	Española	2014T2	63,98
Hombres	Total	Española	2014T1	63,64
Hombres	Total	Doble nacionalidad	2022T3	79,63
Hombres	Total	Doble nacionalidad	2022T2	78,79
Hombres	Total	Doble nacionalidad	2022T1	80,85
Hombres	Total	Doble nacionalidad	2021T4	78,48
Hombres	Total	Doble nacionalidad	2021T3	81,65
Hombres	Total	Doble nacionalidad	2021T2	78,13
Hombres	Total	Doble nacionalidad	2021T1	76,46
Hombres	Total	Doble nacionalidad	2020T4	81,77
Hombres	Total	Doble nacionalidad	2020T3	80,80
Hombres	Total	Doble nacionalidad	2020T2	76,94
Hombres	Total	Doble nacionalidad	2020T1	76,15
Hombres	Total	Doble nacionalidad	2019T4	75,63
Hombres	Total	Doble nacionalidad	2019T3	77,72
Hombres	Total	Doble nacionalidad	2019T2	76,24
Hombres	Total	Doble nacionalidad	2019T1	78,03
Hombres	Total	Doble nacionalidad	2018T4	76,02
Hombres	Total	Doble nacionalidad	2018T3	79,58
Hombres	Total	Doble nacionalidad	2018T2	78,13
Hombres	Total	Doble nacionalidad	2018T1	76,71
Hombres	Total	Doble nacionalidad	2017T4	78,78
Hombres	Total	Doble nacionalidad	2017T3	78,37
Hombres	Total	Doble nacionalidad	2017T2	78,71
Hombres	Total	Doble nacionalidad	2017T1	76,89
Hombres	Total	Doble nacionalidad	2016T4	77,70
Hombres	Total	Doble nacionalidad	2016T3	79,78
Hombres	Total	Doble nacionalidad	2016T2	80,54
Hombres	Total	Doble nacionalidad	2016T1	80,24
Hombres	Total	Doble nacionalidad	2015T4	80,50
Hombres	Total	Doble nacionalidad	2015T3	81,02
Hombres	Total	Doble nacionalidad	2015T2	80,62
Hombres	Total	Doble nacionalidad	2015T1	76,93
Hombres	Total	Doble nacionalidad	2014T4	78,16
Hombres	Total	Doble nacionalidad	2014T3	80,88
Hombres	Total	Doble nacionalidad	2014T2	79,26
Hombres	Total	Doble nacionalidad	2014T1	79,07
Hombres	Total	Extranjera: Total	2022T3	75,68
Hombres	Total	Extranjera: Total	2022T2	77,51
Hombres	Total	Extranjera: Total	2022T1	76,92
Hombres	Total	Extranjera: Total	2021T4	76,61
Hombres	Total	Extranjera: Total	2021T3	77,26
Hombres	Total	Extranjera: Total	2021T2	76,59
Hombres	Total	Extranjera: Total	2021T1	74,71
Hombres	Total	Extranjera: Total	2020T4	76,15
Hombres	Total	Extranjera: Total	2020T3	76,38
Hombres	Total	Extranjera: Total	2020T2	72,94
Hombres	Total	Extranjera: Total	2020T1	77,53
Hombres	Total	Extranjera: Total	2019T4	79,58
Hombres	Total	Extranjera: Total	2019T3	78,90
Hombres	Total	Extranjera: Total	2019T2	80,27
Hombres	Total	Extranjera: Total	2019T1	79,60
Hombres	Total	Extranjera: Total	2018T4	80,51
Hombres	Total	Extranjera: Total	2018T3	79,58
Hombres	Total	Extranjera: Total	2018T2	79,90
Hombres	Total	Extranjera: Total	2018T1	79,42
Hombres	Total	Extranjera: Total	2017T4	80,37
Hombres	Total	Extranjera: Total	2017T3	79,88
Hombres	Total	Extranjera: Total	2017T2	80,64
Hombres	Total	Extranjera: Total	2017T1	80,67
Hombres	Total	Extranjera: Total	2016T4	79,54
Hombres	Total	Extranjera: Total	2016T3	79,50
Hombres	Total	Extranjera: Total	2016T2	80,58
Hombres	Total	Extranjera: Total	2016T1	80,37
Hombres	Total	Extranjera: Total	2015T4	80,08
Hombres	Total	Extranjera: Total	2015T3	80,95
Hombres	Total	Extranjera: Total	2015T2	80,20
Hombres	Total	Extranjera: Total	2015T1	79,91
Hombres	Total	Extranjera: Total	2014T4	80,75
Hombres	Total	Extranjera: Total	2014T3	81,03
Hombres	Total	Extranjera: Total	2014T2	80,95
Hombres	Total	Extranjera: Total	2014T1	79,97
Hombres	Total	Extranjera: Unión Europea	2022T3	75,06
Hombres	Total	Extranjera: Unión Europea	2022T2	74,81
Hombres	Total	Extranjera: Unión Europea	2022T1	76,64
Hombres	Total	Extranjera: Unión Europea	2021T4	73,96
Hombres	Total	Extranjera: Unión Europea	2021T3	74,97
Hombres	Total	Extranjera: Unión Europea	2021T2	76,12
Hombres	Total	Extranjera: Unión Europea	2021T1	77,03
Hombres	Total	Extranjera: Unión Europea	2020T4	77,79
Hombres	Total	Extranjera: Unión Europea	2020T3	77,82
Hombres	Total	Extranjera: Unión Europea	2020T2	77,51
Hombres	Total	Extranjera: Unión Europea	2020T1	78,45
Hombres	Total	Extranjera: Unión Europea	2019T4	75,21
Hombres	Total	Extranjera: Unión Europea	2019T3	75,12
Hombres	Total	Extranjera: Unión Europea	2019T2	77,41
Hombres	Total	Extranjera: Unión Europea	2019T1	75,74
Hombres	Total	Extranjera: Unión Europea	2018T4	76,62
Hombres	Total	Extranjera: Unión Europea	2018T3	75,05
Hombres	Total	Extranjera: Unión Europea	2018T2	75,75
Hombres	Total	Extranjera: Unión Europea	2018T1	75,09
Hombres	Total	Extranjera: Unión Europea	2017T4	76,11
Hombres	Total	Extranjera: Unión Europea	2017T3	75,67
Hombres	Total	Extranjera: Unión Europea	2017T2	75,80
Hombres	Total	Extranjera: Unión Europea	2017T1	76,12
Hombres	Total	Extranjera: Unión Europea	2016T4	75,02
Hombres	Total	Extranjera: Unión Europea	2016T3	74,35
Hombres	Total	Extranjera: Unión Europea	2016T2	75,85
Hombres	Total	Extranjera: Unión Europea	2016T1	73,95
Hombres	Total	Extranjera: Unión Europea	2015T4	73,08
Hombres	Total	Extranjera: Unión Europea	2015T3	73,91
Hombres	Total	Extranjera: Unión Europea	2015T2	72,70
Hombres	Total	Extranjera: Unión Europea	2015T1	74,84
Hombres	Total	Extranjera: Unión Europea	2014T4	76,80
Hombres	Total	Extranjera: Unión Europea	2014T3	76,61
Hombres	Total	Extranjera: Unión Europea	2014T2	76,20
Hombres	Total	Extranjera: Unión Europea	2014T1	74,40
Hombres	Total	Extranjera: Resto de Europa	2022T3	51,60
Hombres	Total	Extranjera: Resto de Europa	2022T2	54,39
Hombres	Total	Extranjera: Resto de Europa	2022T1	51,25
Hombres	Total	Extranjera: Resto de Europa	2021T4	53,57
Hombres	Total	Extranjera: Resto de Europa	2021T3	56,39
Hombres	Total	Extranjera: Resto de Europa	2021T2	55,80
Hombres	Total	Extranjera: Resto de Europa	2021T1	51,04
Hombres	Total	Extranjera: Resto de Europa	2020T4	51,77
Hombres	Total	Extranjera: Resto de Europa	2020T3	58,86
Hombres	Total	Extranjera: Resto de Europa	2020T2	56,63
Hombres	Total	Extranjera: Resto de Europa	2020T1	58,19
Hombres	Total	Extranjera: Resto de Europa	2019T4	78,54
Hombres	Total	Extranjera: Resto de Europa	2019T3	72,71
Hombres	Total	Extranjera: Resto de Europa	2019T2	75,69
Hombres	Total	Extranjera: Resto de Europa	2019T1	75,23
Hombres	Total	Extranjera: Resto de Europa	2018T4	80,14
Hombres	Total	Extranjera: Resto de Europa	2018T3	76,24
Hombres	Total	Extranjera: Resto de Europa	2018T2	75,65
Hombres	Total	Extranjera: Resto de Europa	2018T1	77,12
Hombres	Total	Extranjera: Resto de Europa	2017T4	77,94
Hombres	Total	Extranjera: Resto de Europa	2017T3	80,96
Hombres	Total	Extranjera: Resto de Europa	2017T2	75,78
Hombres	Total	Extranjera: Resto de Europa	2017T1	79,58
Hombres	Total	Extranjera: Resto de Europa	2016T4	78,28
Hombres	Total	Extranjera: Resto de Europa	2016T3	74,05
Hombres	Total	Extranjera: Resto de Europa	2016T2	72,70
Hombres	Total	Extranjera: Resto de Europa	2016T1	73,17
Hombres	Total	Extranjera: Resto de Europa	2015T4	76,01
Hombres	Total	Extranjera: Resto de Europa	2015T3	75,24
Hombres	Total	Extranjera: Resto de Europa	2015T2	76,77
Hombres	Total	Extranjera: Resto de Europa	2015T1	74,95
Hombres	Total	Extranjera: Resto de Europa	2014T4	71,40
Hombres	Total	Extranjera: Resto de Europa	2014T3	69,62
Hombres	Total	Extranjera: Resto de Europa	2014T2	68,72
Hombres	Total	Extranjera: Resto de Europa	2014T1	75,64
Hombres	Total	Extranjera: América Latina	2022T3	80,79
Hombres	Total	Extranjera: América Latina	2022T2	82,72
Hombres	Total	Extranjera: América Latina	2022T1	78,91
Hombres	Total	Extranjera: América Latina	2021T4	81,32
Hombres	Total	Extranjera: América Latina	2021T3	81,50
Hombres	Total	Extranjera: América Latina	2021T2	79,86
Hombres	Total	Extranjera: América Latina	2021T1	76,29
Hombres	Total	Extranjera: América Latina	2020T4	78,42
Hombres	Total	Extranjera: América Latina	2020T3	78,60
Hombres	Total	Extranjera: América Latina	2020T2	73,06
Hombres	Total	Extranjera: América Latina	2020T1	80,31
Hombres	Total	Extranjera: América Latina	2019T4	82,84
Hombres	Total	Extranjera: América Latina	2019T3	84,21
Hombres	Total	Extranjera: América Latina	2019T2	83,98
Hombres	Total	Extranjera: América Latina	2019T1	82,63
Hombres	Total	Extranjera: América Latina	2018T4	83,10
Hombres	Total	Extranjera: América Latina	2018T3	81,62
Hombres	Total	Extranjera: América Latina	2018T2	81,06
Hombres	Total	Extranjera: América Latina	2018T1	81,20
Hombres	Total	Extranjera: América Latina	2017T4	82,08
Hombres	Total	Extranjera: América Latina	2017T3	80,51
Hombres	Total	Extranjera: América Latina	2017T2	81,35
Hombres	Total	Extranjera: América Latina	2017T1	82,66
Hombres	Total	Extranjera: América Latina	2016T4	81,67
Hombres	Total	Extranjera: América Latina	2016T3	82,90
Hombres	Total	Extranjera: América Latina	2016T2	83,76
Hombres	Total	Extranjera: América Latina	2016T1	83,60
Hombres	Total	Extranjera: América Latina	2015T4	82,81
Hombres	Total	Extranjera: América Latina	2015T3	85,70
Hombres	Total	Extranjera: América Latina	2015T2	84,42
Hombres	Total	Extranjera: América Latina	2015T1	80,46
Hombres	Total	Extranjera: América Latina	2014T4	81,25
Hombres	Total	Extranjera: América Latina	2014T3	84,16
Hombres	Total	Extranjera: América Latina	2014T2	82,80
Hombres	Total	Extranjera: América Latina	2014T1	83,36
Hombres	Total	Extranjera: Resto del mundo y apátrida	2022T3	78,55
Hombres	Total	Extranjera: Resto del mundo y apátrida	2022T2	81,42
Hombres	Total	Extranjera: Resto del mundo y apátrida	2022T1	82,72
Hombres	Total	Extranjera: Resto del mundo y apátrida	2021T4	81,32
